Kinvent Physio 2.23.0_ota_4,Version BLE : 5,Appareils: ,S121577 (FW 3.022) (125 Hz),M122648 (FW 3.022) (500 Hz),S121578 (FW 3.022) (125 Hz)
Legacy RMS
K-Move (S121578) Quaternion de base (x-y-z-w),-0.576,-0.184,0.255,0.755
K-Move (S121577) Quaternion de base (x-y-z-w),-0.385,0.520,-0.705,0.289
,K-Move (S121578),,,,,K-Move (S121577),,,
temps (seconde),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
1.352,-0.581318883922152,-0.175451609810398,0.240364738018210,0.757258791829082,,-0.447857176713888,0.484631820525829,-0.707293896253566,0.253455117724623,
1.36,-0.581316834609998,-0.175359435723911,0.240363890665075,0.757286640802840,,-0.448740032154673,0.483805476723886,-0.707656682916386,0.252477304544043,
1.368,-0.581316337039194,-0.175237211637918,0.240363684928638,0.757316511110227,,-0.449623797376632,0.483010645563018,-0.707990394036549,0.251500014537489,
1.376,-0.581315834596850,-0.175114986293402,0.240363477177908,0.757346375018660,,-0.450359667656518,0.482312406833612,-0.708300977613345,0.250616899830272,
1.384,-0.581315327824426,-0.174992759856429,0.240363267636769,0.757376233232821,,-0.451097015916924,0.481585204733716,-0.708644388714632,0.249673546256434,
1.392,-0.581282735850634,-0.174870062289291,0.240362410225211,0.757434568230004,,-0.451825673265790,0.480879239017160,-0.709004663377969,0.248725379068976,
1.4,-0.581254724570372,-0.174748742669849,0.240393965422704,0.757468353661485,,-0.452461498354869,0.480263496533831,-0.709332429938097,0.247868089143279,
1.408,-0.581226708187174,-0.174627420543293,0.240425518881521,0.757502133048771,,-0.453040448772999,0.479713224268291,-0.709636211203675,0.247013094804221,
1.416,-0.581165055545694,-0.174535679917336,0.240455782841177,0.757562367999305,,-0.453622388078227,0.479135595588548,-0.709944672622699,0.246159727007467,
1.424,-0.581126631515404,-0.174441751168052,0.240513548102767,0.757613098801066,,-0.454176512378663,0.478591322881480,-0.710226837526961,0.245338327040187,
1.432,-0.581096467314912,-0.174319784743594,0.240574730940783,0.757644078439157,,-0.454638228092001,0.478107167972698,-0.710507658468811,0.244577482709894,
1.44,-0.581068430475234,-0.174198455942891,0.240606276568632,0.757677832111799,,-0.455062476613344,0.477615703775658,-0.710838656379720,0.243812898240494,
1.448,-0.581040388536204,-0.174077124649956,0.240637820453173,0.757711579735116,,-0.455452468258029,0.477181371862942,-0.711163821215281,0.243046331895400,
1.456,-0.581011750028118,-0.173925095252140,0.240699636121009,0.757744549923738,,-0.455758436038099,0.476785459101595,-0.711470230303750,0.242344833305112,
1.464,-0.580976383713950,-0.173771052627369,0.240758664239079,0.757799263749597,,-0.456006309100077,0.476362098697839,-0.711842267417969,0.241583853756941,
1.472,-0.580946187919451,-0.173649075922551,0.240819834464824,0.757830202690471,,-0.456189346146425,0.475934764058971,-0.712269410604188,0.240820854324420,
1.48,-0.580922108172802,-0.173498407405431,0.240914059464991,0.757838602056580,,-0.456310833333340,0.475537413389520,-0.712695752463449,0.240118622034960,
1.488,-0.580891298467070,-0.173345727397970,0.241005494588339,0.757868740928483,,-0.456493454680066,0.475109647176044,-0.713122245989377,0.239355406140912,
1.496,-0.580861081734386,-0.173223742968758,0.241066657101871,0.757899653433076,,-0.456737125454542,0.474651377268107,-0.713518240887825,0.238622717087335,
1.504,-0.580829324269118,-0.173131817810987,0.241127180067796,0.757928555497243,,-0.457009584621895,0.474221832082780,-0.713850497087863,0.237980683865211,
1.512,-0.580789312334579,-0.173067951776018,0.241184274887299,0.757977203008457,,-0.457407759888562,0.473735031808790,-0.714127407352038,0.237340549016102,
1.52,-0.580730643573023,-0.173007620916258,0.241246294468692,0.758010811133888,,-0.457929942317209,0.473189187312784,-0.714346295222853,0.236731926861352,
1.528,-0.580671971097868,-0.172947288601021,0.241308313211270,0.758044415309820,,-0.458508263101694,0.472668795188967,-0.714496502644893,0.236212324042007,
1.536,-0.580606578137754,-0.172884954804225,0.241367538843180,0.758099763864386,,-0.459117035030968,0.472148341462650,-0.714616092281650,0.235723210487849,
1.544,-0.580549429048691,-0.172794557497434,0.241430191515754,0.758135358062743,,-0.459701505150060,0.471542717657411,-0.714806390070019,0.235176246344444,
1.552,-0.580524365711660,-0.172704625463268,0.241493497312395,0.758142482021295,,-0.460222762726060,0.470934844272270,-0.715054332272651,0.234597637737084,
1.56,-0.580491054093152,-0.172642757636558,0.241553372227922,0.758169352654233,,-0.460616342509557,0.470412794238541,-0.715354606004373,0.233985655470799,
1.568,-0.580432362360722,-0.172582418063509,0.241615385288913,0.758202934459739,,-0.460948274055527,0.469890133450275,-0.715745489368663,0.233220783258232,
1.576,-0.580399657190493,-0.172551249435011,0.241644993460633,0.758230596429582,,-0.461281555207045,0.469368860012196,-0.716138470029011,0.232426088286924,
1.584,-0.580369091725228,-0.172520717017548,0.241644973880231,0.758261053426145,,-0.461645368473529,0.468878127931996,-0.716470438001788,0.231692446450124,
1.592,-0.580343100137117,-0.172491544066838,0.241677377470857,0.758266968132457,,-0.462132907987004,0.468328046355978,-0.716774457497905,0.230898605417003,
1.6,-0.580341874229304,-0.172430142479784,0.241737904173870,0.758265366381010,,-0.462716942533560,0.467752445469719,-0.717025099909379,0.230076706883031,
1.608,-0.580310077356899,-0.172338207038360,0.241798408777213,0.758294214677196,,-0.463394367490122,0.467178673441701,-0.717187015016982,0.229316733227132,
1.616,-0.580278892426838,-0.172276972112628,0.241828649605042,0.758323862365734,,-0.464278739990808,0.466506594327187,-0.717308059208832,0.228522921517858,
1.624,-0.580275228144567,-0.172214847608067,0.241827122531690,0.758349592098682,,-0.465310589498574,0.465798880272627,-0.717360183429756,0.227757127922074,
1.632,-0.580241608378614,-0.172152890804384,0.241795311796337,0.758406574965389,,-0.466381214069429,0.465099443948312,-0.717333492782485,0.227056421455081,
1.64,-0.580213176661236,-0.172122991603691,0.241765663029156,0.758439820449455,,-0.467541329752064,0.464367419941737,-0.717273098770415,0.226354702530748,
1.648,-0.580211652767976,-0.172153057714294,0.241765028046913,0.758437828455172,,-0.468851728587647,0.463572072983556,-0.717178651422880,0.225590833673104,
1.656,-0.580208603936722,-0.172213189144484,0.241763757647102,0.758433843100958,,-0.470139156821930,0.462753653676788,-0.717095733063608,0.224800066806254,
1.664,-0.580180172753910,-0.172274844836980,0.241764627245094,0.758436571105159,,-0.471329536620731,0.461990839508199,-0.717034930257969,0.224067693464738,
1.672,-0.580153880019358,-0.172337136268770,0.241735869733474,0.758442095015312,,-0.472605373570002,0.461161035775300,-0.716995392396592,0.223271400816100,
1.68,-0.580154493844100,-0.172367836992713,0.241705607114428,0.758442897475728,,-0.473768473371912,0.460340353796826,-0.717000548402455,0.222449008142738,
1.688,-0.580152967931262,-0.172397901938122,0.241704971384303,0.758440902631653,,-0.474744922393355,0.459607773929283,-0.717061371596444,0.221685980731893,
1.696,-0.580183538110651,-0.172428435659628,0.241704992995443,0.758410452137594,,-0.475745692145575,0.458838699173053,-0.717173889628649,0.220828521929911,
1.704,-0.580216247180510,-0.172459605134497,0.241675387198741,0.758382797308841,,-0.476661344265995,0.458106372928923,-0.717296128793646,0.219974068088181,
1.712,-0.580215332288201,-0.172520369946623,0.241644487747632,0.758381601481264,,-0.477456913218621,0.457436987678742,-0.717421356084586,0.219212081025846,
1.72,-0.580209229694339,-0.172549073463696,0.241611428123821,0.758404143021987,,-0.478312370664824,0.456705456964148,-0.717575369836151,0.218358004983527,
1.728,-0.580179272525506,-0.172549240274536,0.241581143617480,0.758435394287722,,-0.479135363539905,0.456002586115494,-0.717726463677165,0.217533558682321,
1.736,-0.580155417826920,-0.172520703680988,0.241583918333398,0.758444105409501,,-0.479840073848994,0.455364354251787,-0.717883232026324,0.216771865709432,
1.744,-0.580156944839782,-0.172490639254837,0.241584554200511,0.758446101691650,,-0.480511478523537,0.454662432965618,-0.718127380192908,0.215947870564150,
1.752,-0.580156944839782,-0.172490639254837,0.241584554200511,0.758446101691650,,-0.481062567030010,0.454023206858178,-0.718404670931069,0.215124661231653,
1.76,-0.580159083542611,-0.172491275127977,0.241554926156747,0.758448897643396,,-0.481458240290069,0.453503388102841,-0.718708263110492,0.214330706234607,
1.768,-0.580160610584419,-0.172461210437273,0.241555561955585,0.758450893963387,,-0.481791064985887,0.453012387955312,-0.719039670750141,0.213535952473950,
1.776,-0.580159998361326,-0.172430509770725,0.241585825724790,0.758450093596826,,-0.482130486095421,0.452527588797500,-0.719350404339484,0.212713602233516,
1.784,-0.580157859648380,-0.172429874119587,0.241615453699959,0.758447297631854,,-0.482498771996800,0.452041227755636,-0.719628149505664,0.211951547850587,
1.792,-0.580123623717147,-0.172428769214682,0.241644423830416,0.758472955980970,,-0.482862358212782,0.451611501506304,-0.719868367180072,0.211248466916248,
1.8,-0.580064003533983,-0.172429190296575,0.241675532382050,0.758505326660369,,-0.483227286604411,0.451183036829582,-0.720110588273189,0.210515461854063,
1.808,-0.580029153046859,-0.172397384276634,0.241734763826380,0.758530179889492,,-0.483563484132808,0.450756242388235,-0.720355473617596,0.209813755343203,
1.816,-0.579996440601644,-0.172366213970959,0.241764367400485,0.758557828339619,,-0.483808903559362,0.450391206631494,-0.720601515854643,0.209173419857180,
1.824,-0.579938342170798,-0.172336568870099,0.241796110352009,0.758592189198523,,-0.483992961766204,0.449995347830423,-0.720908111661597,0.208532940774858,
1.832,-0.579905627323874,-0.172305397951300,0.241825712604693,0.758619833913107,,-0.484085825247667,0.449630340648964,-0.721245763969115,0.207923132480920,
1.84,-0.579880240465791,-0.172306922670904,0.241827852505180,0.758626546892196,,-0.484084699429547,0.449354628319294,-0.721579790273118,0.207373315636349,
1.848,-0.579846000566190,-0.172305816799827,0.241856818657214,0.758652196214470,,-0.484054498754942,0.449049738016532,-0.721946486510744,0.206824118155365,
1.856,-0.579811760049961,-0.172304710629090,0.241885783996841,0.758677843825571,,-0.483994170314418,0.448745209679248,-0.722313766504927,0.206336123683447,
1.864,-0.579758842345219,-0.172307123434285,0.241919689596808,0.758688467689749,,-0.483898916178597,0.448467114861534,-0.722674466139580,0.205937808171870,
1.872,-0.579731311979988,-0.172308011551854,0.241951455115674,0.758692378175538,,-0.483777909303621,0.448132400972392,-0.723072798708723,0.205541522783238,
1.88,-0.579729171618184,-0.172307375392518,0.241981080320098,0.758689577091391,,-0.483653480634828,0.447825036271799,-0.723466015391799,0.205143784504500,
1.888,-0.579728554999682,-0.172276673666730,0.242011341395424,0.758688770124873,,-0.483529485063410,0.447548592429620,-0.723829356648192,0.204776751121906,
1.896,-0.579729461569947,-0.172215906066499,0.242042238350771,0.758689956550267,,-0.483409233204498,0.447275613752849,-0.724167783756916,0.204441821542736,
1.904,-0.579696741829232,-0.172184733740486,0.242071837651459,0.758717594030878,,-0.483347622715355,0.446969900384461,-0.724502624274689,0.204075360089505,
1.912,-0.579664021265604,-0.172153561333014,0.242101436279880,0.758745229899202,,-0.483346672856100,0.446663840378954,-0.724806382139940,0.203678222922188,
1.92,-0.579663402025763,-0.172122859188444,0.242131695886722,0.758744419351612,,-0.483380005227828,0.446391775772930,-0.725054748671174,0.203282670296266,
1.928,-0.579631299879266,-0.172122388844262,0.242131034235882,0.758772864155120,,-0.483503698847976,0.446057568791392,-0.725301325937070,0.202825574862315,
1.936,-0.579575945995043,-0.172124076426309,0.242102889767715,0.758810822032581,,-0.483686542365685,0.445721619739468,-0.725514554335253,0.202367686442479,
1.944,-0.579547505145754,-0.172094174908736,0.242073239116173,0.758844060845138,,-0.483810045403425,0.445387232865551,-0.725760845880203,0.201910506553275,
1.952,-0.579514781708431,-0.172063001699517,0.242102836552371,0.758871692135544,,-0.483869155392921,0.444988719948545,-0.726124176238648,0.201360371320246,
1.96,-0.579484198495783,-0.172032464025739,0.242102809493736,0.758902125763358,,-0.483897280186895,0.444589781644973,-0.726517321652954,0.200779528654742,
1.968,-0.579481149117046,-0.172001040468910,0.242071017210681,0.758928650528897,,-0.483898916178597,0.444225064574651,-0.726885998079076,0.200230877210379,
1.976,-0.579481149117046,-0.172001040468910,0.242071017210681,0.758928650528897,,-0.483931501527980,0.443799703299482,-0.727285843029154,0.199621362899320,
1.984,-0.579481149117046,-0.172001040468910,0.242071017210681,0.758928650528897,,-0.483963896043657,0.443374163306990,-0.727685404039915,0.199011764793838,
1.992,-0.579482670022406,-0.171970973539934,0.242071652549912,0.758930642411902,,-0.484022247762553,0.442974963825565,-0.728047587807280,0.198461328953334,
2,-0.579484190400024,-0.171940906294172,0.242072287668685,0.758932633603739,,-0.484142985400149,0.442546484574354,-0.728381280417634,0.197911451104385,
2.008,-0.579485710789609,-0.171910838891819,0.242072922792457,0.758934624811249,,-0.484327570063389,0.442090055446645,-0.728688682445088,0.197332203404529,
2.016,-0.579487230651436,-0.171880771172787,0.242073557695765,0.758936615327570,,-0.484537462477379,0.441628873181971,-0.728988245020921,0.196781354037548,
2.024,-0.579487230651436,-0.171880771172787,0.242073557695765,0.758936615327570,,-0.484719494522605,0.441200637934477,-0.729261288239764,0.196292626630321,
2.032,-0.579485710789609,-0.171910838891819,0.242072922792457,0.758934624811249,,-0.484906112871007,0.440746055892950,-0.729541231555254,0.195775235324282,
2.04,-0.579482670022406,-0.171970973539934,0.242071652549912,0.758930642411902,,-0.485088627973583,0.440287740533179,-0.729845519848269,0.195225665501542,
2.048,-0.579481768703731,-0.172031742689221,0.242040757720102,0.758929461982536,,-0.485244768659691,0.439863701301391,-0.730125524868833,0.194708278242065,
2.056,-0.579487576615972,-0.172094504136163,0.242012664976020,0.758906549805634,,-0.485367364495211,0.439436914069828,-0.730462013908002,0.194098116083346,
2.064,-0.579489720962253,-0.172186697159734,0.242013560524050,0.758878839343131,,-0.485485408129001,0.439036527617790,-0.730822169252275,0.193394583311132,
2.072,-0.579485151638906,-0.172276894933728,0.242011652227540,0.758872855522069,,-0.485578513406929,0.438671708359700,-0.731160205153868,0.192693277207677,
2.08,-0.579486674734679,-0.172338384886598,0.242042806894920,0.758844331539803,,-0.485668116365165,0.438273207183621,-0.731554003857570,0.191899027001644,
2.088,-0.579488195683547,-0.172399874521611,0.242073960825884,0.758815804585828,,-0.485791230172611,0.437877407370061,-0.731921791257051,0.191075442399216,
2.096,-0.579489715564925,-0.172461364159332,0.242105114471063,0.758787276073875,,-0.485975980181330,0.437482144932138,-0.732229445647491,0.190313125622380,
2.104,-0.579491233299315,-0.172522853478040,0.242136267379227,0.758758744590666,,-0.486306221807620,0.436988941955652,-0.732526403642818,0.189517517252922,
2.112,-0.579489707468935,-0.172552917949724,0.242135629821915,0.758756746739659,,-0.486732847166720,0.436439052437850,-0.732769602691085,0.188754320629893,
2.12,-0.579488181650607,-0.172582982264282,0.242134992269639,0.758754748904434,,-0.487222950638307,0.435860831883263,-0.732955440368319,0.188083623224797,
2.128,-0.579483602648791,-0.172673173782750,0.242133078966479,0.758748753373407,,-0.487776662993645,0.435254380755513,-0.733114621687627,0.187383389274916,
2.136,-0.579453626083754,-0.172764890570397,0.242133305385185,0.758749462879565,,-0.488387660064904,0.434583533045319,-0.733298675000907,0.186620667455908,
2.144,-0.579398251643551,-0.172858135228289,0.242135671769288,0.758756878186039,,-0.488905875882180,0.433881075993567,-0.733572443107363,0.185826958692047,
2.152,-0.579339814472282,-0.173011505465067,0.242136758574676,0.758760283801816,,-0.489149472836438,0.433239700298607,-0.733998875167779,0.185002751705421,
2.16,-0.579306765570987,-0.173163343580749,0.242135701087357,0.758756970057206,,-0.489084861959434,0.432565133745976,-0.734695430351392,0.184024817023299,
2.168,-0.579275242758181,-0.173285118190873,0.242135281388937,0.758755654889305,,-0.488686638708930,0.431922937466276,-0.735608739114472,0.182956123091240,
2.176,-0.579242183026527,-0.173436950797669,0.242134219185061,0.758752326364884,,-0.488012436663283,0.431401651220823,-0.736642123455590,0.181856426119474,
2.184,-0.579237546654640,-0.173618672440371,0.242162799404877,0.758715734846207,,-0.487133521633221,0.430827209929594,-0.737872089089589,0.180515899038999,
2.192,-0.579205360357336,-0.173801281797515,0.242223138477063,0.758683031692048,,-0.486223662889798,0.430252397653802,-0.739131991685163,0.179114152491854,
2.2,-0.579145622233991,-0.173984781174895,0.242315236367070,0.758654214212720,,-0.485398707683815,0.429793775561847,-0.740259733013431,0.177801500846646,
2.208,-0.579088892865979,-0.174199704900080,0.242439112776144,0.758598820024751,,-0.484667947652224,0.429368009289034,-0.741330465110521,0.176337220674677,
2.216,-0.579029998459275,-0.174413979929097,0.242592603054487,0.758540589875365,,-0.484271192888903,0.428940737084291,-0.742154453533674,0.174994392489600,
2.224,-0.578962839254866,-0.174656282170450,0.242742629457235,0.758502050858702,,-0.484357899028951,0.428509184063103,-0.742604798504913,0.173955013828053,
2.232,-0.578867761608170,-0.174990918655696,0.242863224740501,0.758466916873041,,-0.484813443410607,0.428079955351919,-0.742753971152420,0.173130219342086,
2.24,-0.578752984325207,-0.175389865055735,0.242957841605831,0.758415440490704,,-0.485608864025620,0.427593375682690,-0.742665391281011,0.172459507956811,
2.248,-0.578659601219472,-0.175816568884836,0.242987592685483,0.758382526781493,,-0.486527655229097,0.427046887443279,-0.742517742549488,0.171819765333071,
2.256,-0.578565201348513,-0.176303996634158,0.242986397992239,0.758348279792657,,-0.487049735004664,0.426561447845115,-0.742614274194404,0.171088465094063,
2.264,-0.578478000949871,-0.176824138090401,0.242957708549824,0.758292951179184,,-0.487048444412187,0.426072017823080,-0.743131124847218,0.170080893584129,
2.272,-0.578446818715566,-0.177281712035387,0.242896392854131,0.758231044158924,,-0.486706285919376,0.425547557741396,-0.743945267861589,0.168888424020431,
2.28,-0.578505777455039,-0.177769368731568,0.242803965258087,0.758106246980409,,-0.486063898519308,0.424996914094298,-0.744980588105408,0.167575617929900,
2.288,-0.578596748880022,-0.178257482473137,0.242712165401277,0.757952890721253,,-0.485086729086869,0.424355518587789,-0.746353007017834,0.165927432906279,
2.296,-0.578690236049996,-0.178654817099287,0.242651938974450,0.757802829414484,,-0.483867330220537,0.423654763678430,-0.747942007508353,0.164096791838274,
2.304,-0.578784685549732,-0.178991414750814,0.242622633805451,0.757654026019386,,-0.482560352993084,0.422926977724397,-0.749567722607079,0.162328517427916,
